ID,Tweet,Rinkesh_Label,Homan_Label,AMW_Label,Amen_Label,Litchi_Label
3.5155373868e+17,love you to time for bed night bae,y,,,,
3.54439551462e+17,s/o for the follow thanks! <repeat>,y,,,,
3.79647090538e+17,is the bomb yo,y,y,y,y,y
3.5183940042e+17,aw shit.,n,N,n,n,n
4.64775145933e+17,hell yes! love me some <hashtag> respect ✌️,y,,,,
3.51551811805e+17,"i'm at (rochester, ny) http<neutralface>/t.co/eaooocvcly",n,,,,
3.51551672692e+17,just party party party <elong>,n,,,,
3.51562903365e+17,neither do its ok,n,,,,
3.82153670416e+17,shoutout to for the follow. <repeat>,y,,,,
3.51558194575e+17,i want my kitty back. <repeat>,y,,,,
3.96690001692e+17,and no i stopped talking to them out of respect,n,,,,
3.51561294883e+17,needed a drink lol,n,,,,
4.59088538828e+17,"wow much respect what r you going to school for, n r u even going to school in syracuse?",n,,,,
3.51556843162e+17,i’m in love with the simple things….,y,,,,
3.89139802035e+17,does kershaw look kind of like those geico cavemen actors? lil bit,n,,,,
4.58785698729e+17,laying in my clean room w all my candles lit and in-scents burning <hashtag> sorelaxed <heart> <smile>,n,,,,n
4.11079673574e+17,"mt little sister annoying asf always on my shit, don't respect nothing of mines",n,,,,n
3.9063040391e+17,s/o to for being a boss ass bitch at random trivia! i love you amen! <hashtag> girlsofsnl you know it girl <hashtag> longisland,y,,,,y
3.66707613205e+17,thanks man haha.,y,,,,
4.10541992809e+17,thanks! he put the key up and i just remembered what i answered and figured out the range,y,Y,y,y,y
3.51562800491e+17,just my usual midnight blow up on twitter you know <smile>,n,,,,
4.6844527299e+17,starbucks is the shit,m,,,,
3.5156298757e+17,"real nigga, street certified.",n,,,,
4.15709258979e+17,merry christmas to you all. hope you all have an amazing&ampblessed day. remember how lucky you all to have what you have 💚❤️,y,y,y,y,y
4.49598413446e+17,preach babe,y,,,,
3.51767553548e+17,i'm always tired!,n,,,,
4.6167341973e+17,"true, ques were most entertaining though rt i think akas probably had the cleanest show. s/o to them",y,,,,m
4.0906586312e+17,been awhile but i'm back. much love to my <hashtag> <number>thman,y,y,y,y,y
4.55901121828e+17,preach fuck that bitch,n,Y,n,n,n
4.69660397617e+17,"evidently, if you put the food in the way they teach you to it comes out way to slow. need a new strategy",y,,,,
4.14029644536e+17,a big <hashtag> shoutout to one of the best music teachers out there.,y,,,,
3.85945420231e+17,thanks bebe 💙 how do we find that out btw!,y,,,,
3.51561766926e+17,i can't stay mad at you for anything.,y,,,,
3.52252636869e+17,ah <elong> oh my god thank you <hashtag> ily#pink#drawing <hashtag> thankyou#ty new drawing soon <heart> http<neutralface>/t.co/upg<number>qxyzgz,y,Y,y,y,y
3.56835899038e+17,definitely one of the highlights of my life was pitting for merauder <number> nights in a row. even if it wasn't really og lineup.,n,,,,
3.9203280619e+17,lmao. but really. i feel you on that one! <repeat> haha ain't nobody trying to watch you make out. have some respect.,n,,,,
4.10441227877e+17,thanks cozzy love you!,y,,,,
3.71621748355e+17,s/o to megabus for breaking down leaving me stranded in butthole van buren for the past <number> hours/the next x amount of time.,n,N,n,n,n
4.06284839894e+17,lost all the respect for my ex .,n,N,n,n,n
4.65508905549e+17,"i'm so grateful to have a beautiful,smart mother <smile> 👏 s/o to my grandparents for making a gorgeous daughter(my mother) <heart> 👍",y,,,,y
3.52278091903e+17,problems that i don't fucking need. this has been a rough year for me i don't need childish bullshit. it's just pissing me ofd,n,n,n,n,n
3.77979512593e+17,i go c them next friday thanks do turning me onto them!,y,Y,y,y,y
3.51553299809e+17,word to mother,n,,,,
4.1735900879e+17,shoutout to for the follow. <repeat>,y,Y,y,y,m
3.51563135779e+17,only beer i actually enjoy drinking. added some lime. 👌 🍺 👏 <hashtag> perf that's my girl 👯,y,,,,
4.81816452514e+17,okay i'm sorry but if you still buy your likes or use an app i have zero respect for you and probably laugh at u,n,,,,
3.51558040153e+17,itches so bad omg,n,,,,
3.9887973794e+17,thanks buddy,y,,,,y
3.51561341846e+17,when people get mad cause you ain't invite them to a party then act like you good friends <hashtag> foh,n,,,,
4.80017742352e+17,s/o to for tying an ohl superstar/pga tour member on global regents,y,N,y,y,n
3.93890922121e+17,so nice to have people in my life that love me <hashtag> blessed,y,,,,
3.51556369642e+17,stay the fuck away. holy shit <elong>.,n,,,,
4.11262585351e+17,"i'm at archbold gymnasium - (syracuse, ny) http<neutralface>/t.co/wsrj<number>lo<number>ah",n,N,n,n,n
3.5155390644e+17,if i don't want to talk to you i would let you know. now shut up and have a nice conversation with me,n,,,,
3.51556160224e+17,"omgosh <elong>, there is a gorilla in this episode! <repeat> no <elong>! <hashtag> ihatemonkeys <hashtag> must <hashtag> find <hashtag> new <hashtag> show <hashtag> now",n,,,,
3.51552550841e+17,hope everyone is alright,y,,,,
3.51553085292e+17,going swimming tmrw :d,y,,,,
4.32745320167e+17,no doubt bro! you did your thing much respect,y,,,,
3.52161247842e+17,<number> more days until mine n danny's 'anniversary' <heart> <neutralface>,n,,,n,y
3.97706715988e+17,are there specific limitations to a cracked sternum? <repeat> 🚷 🚳 🚱 🚯 📵 🆘 i cant play soccer or football which sucks <elong> <neutralface> (srsly),n,N,n,n,n
4.10861325783e+17,thank you! <smile>,y,y,y,y,y
4.59358686571e+17,"that is my issue. you cant close for <number> days providing no customer service, all due respect. esp. when you have my money.",n,,,,
3.91359747054e+17,sometimes i just wish i could just send my dog a text and tell her i'm running <number> minutes late. preach <smile>,n,,,,
3.83582348933e+17,thank you hahah love you danielle,y,Y,y,y,y
4.7986410102e+17,only if you're nice <smile>,n,,,,m
3.51557040403e+17,e. <repeat>wasgood with the trainnnnnwow,y,,,,
4.64797969826e+17,lol sorry i didn't even know i did that!,n,,,,n
3.51553229786e+17,shout out to <number>a,n,,,,
3.51554574001e+17,i aint with the lovey dovey <elong>,n,,,,
3.51561494959e+17,oh god goodnight lol,y,,,,
3.51562825325e+17,late night tea run. just to find out they have a pull and hold order on it. <repeat> (at http<neutralface>/t.co/<number>xfjs<number>x<number>el,n,,,,
3.51561644251e+17,hey,n,,,,
3.515520349e+17,lol yea cause i get to see you lil homos lose,n,,,,
3.51557132598e+17,you called me today <heart>,y,,,,
3.5156397058e+17,no. <repeat> he took me to prom. <repeat>,y,,,,
4.26222197729e+17,lmao gym was lit not gonna hold you . <repeat> about to get 🆙 in a few lmll,m,Y,m,m,n
3.51555574242e+17,"you never know when your gunna meet someone, and your whole wide world in that moment, comes undone",y,,,,
3.51560070918e+17,fuck u saying. <repeat> i crush you,m,,,,
4.24746428909e+17,shoutout to the dope <number> rappers who will make it out the city if they keep doing it right!,y,,,,
4.7035878488e+17,have a wonderful memorial day weekend have a blessed day pls follow me pls,y,,,,
3.5155174285e+17,i need something to wear to this interview 😒,n,,,,
3.51823022418e+17,night doll x,n,,,,
3.51552360503e+17,this movie 😩 😱,y,,,,
3.51563107262e+17,is involved in all that bullshit tho 🍻 🍺 🍻 🍺 🍻 🍺 🍻,n,,,,
4.33448506562e+17,fireball is the shit! 👌,m,,,,n
3.56445334773e+17,shoutout to my new followers! <hashtag> welcome,y,,,,
3.74261108003e+17,i cant believe punted u thats bullshit im not a fan of that type of driving bullshit hope ty smacks chase for this <number>,n,,,,
3.51550963515e+17,tell me that that pussy is mine,n,,,,
3.51560451706e+17,its my grandmas <number>th birthday . <hashtag> turnup <lolface> 👌,y,,,,
4.80784015373e+17,thank gosh for ❤️ insta bffs,y,,,,
4.18226655539e+17,it's a poncho! <hashtag> respect <hashtag> chickfilabowl <hashtag> iwantchickennow,m,,,,
4.26194903371e+17,arent u in lit,n,,,,
4.29863704701e+17,i am blessed to have in my life. i love you so <elong> muchh! that proves that i love you more than you love me! ) &lt<number> :,y,,,,
4.48582147076e+17,too blessed to be stressed <hashtag> myapartment <hashtag> view <hashtag> eerieharbor <hashtag> rochester <hashtag> relaxation http<neutralface>/t.co/mnsw<number>w<number>bho,m,,,,
4.11683313029e+17,my <number> tweet is a shoutout to for telling me with a straight face that <number><number> was <number> <lolface> 👏 <hashtag> goodthingshespretty,n,n,n,n,n
4.56e+17,all due respect punk is cheating his fans. <repeat>not to get off topic,n,N,n,n,n
4.72578083485e+17,being with a few close friends is <number> times better than being with a bunch of fake ones preach it mal,n,,,,y
4.40482164741e+17,so damn true http<neutralface>/t.co/il<number>qdpruid preach,y,,,,
3.51557324433e+17,talking to my brother &gt,n,,,,
4.09375535899e+17,my eyebrow/temple is killing me thanks to,y,,,,
3.51554223601e+17,your kind words will get me through my hard times.,y,,,,
4.70672124031e+17,alright thanks! i’m not running crossfire so maybe further optimization will help :) i can run low fine but can do better i think,y,m,y,y,y
3.51557374945e+17,i want today to happen over and over again for the rest of the summer,y,,,,
3.51551544778e+17,lol why?,n,,,,
4.66984078882e+17,"thanks, i'll check it out!",y,,,,
4.24883639538e+17,"i never lie i tell the truth , <number> shots yeah imma shoot , hollow tips up in it too shoutout broski <number>",n,y,m,n,n
4.05448677843e+17,mom has literally thumped me in the back of the head like seven times since i 've been home for being a smart ass <lolface> <hashtag> muchlove,n,,,,
3.6189850133e+17,lmao thanks,y,,,,
4.15244671381e+17,aww i missed you so much love <heart>,y,,,,y
3.51554010186e+17,"yeah, i bet you're bending god's ear talking 'bout me",m,,,,
4.15308635238e+17,i bought a caramel mocha coffee i have a $<number> gift card to tim hortons thanks again to my best friend sarah http<neutralface>/t.co/<number>fguz<number>cpkk,y,,,,
3.97598422167e+17,"my new, little strand of twinkly lights makes me smile. <smile> thanks, liam! <repeat> http<neutralface>/t.co/<number>eu<number>fukqln",y,,,,
3.64892096425e+17,trying to get to you and dat booty. is serenading me.,n,n,n,n,m
3.85536007846e+17,your teachers and peers would respect you,m,y,m,m,y
3.51554649809e+17,take a pic with ur hat like that pls,n,,,,
4.51020938667e+17,. <repeat> joris voorn may <number>th . <repeat> you better take me this is the shit like to hear. <repeat>,y,Y,m,m,n
3.51558166733e+17,bitches tripping wondering why niggas ignoring them caught up sucking dick,n,,,,
4.42425427853e+17,i couldn't agree more <hashtag> preach,m,Y,m,m,y
4.66448468942e+17,losing someone who doesn't appreciate you or respect you is a gain not a loss ! <repeat>,n,,,,
4.70960097398e+17,"i got thots, but i just wanna know , can you keep it real with me?",n,,,,n
4.12587178876e+17,blessed to see another day,y,,,,y
3.51552707729e+17,"lmao yes. someone told me ""your tweets make me think abt my life to much &amp that i should change and i dont like it"" like what! <repeat>",n,,,,
4.15684892111e+17,my beloved beliebers i'm officially retiring what . <repeat> 😱,n,,,,
3.99677943779e+17,the fact that has the remembrance picture of earl as his profile picture&gt&gt&gt <hashtag> respect <hashtag> <number> http<neutralface>/t.co/tpp<number>t<number>wvd,y,,,,n
3.51552003665e+17,😨,n,,,,
4.52149036712e+17,bro dave is the man,y,,,,
4.44313400454e+17,"basically carter, aaron, and jack j are the under appreciated boys of magcon. 😒 it makes me wanna cry <sadface>",n,M,n,n,y
3.51551072282e+17,who is nev 😳,n,,,,
3.5156362869e+17,i can't wait to be reunited and drunk ❤,y,,,,
4.33759583242e+17,"i 've said it all week too, but still no one respects cuse. i want them to win but they're due a loss to a good team on the road",n,,,,n
3.51564644265e+17,calling my dick the group cause bitches wanna join the dick,n,,,,
3.77095148825e+17,day <number> of <hashtag> gotv in <hashtag> roc talking to voters &amp dropping lit on city east side neighborhoods-- can we talk? <hashtag> rcsd,n,N,n,n,n
4.16775385956e+17,damn i scrolled down through old fb messages. <repeat> i had a group message on <number>/<number>/<number>that's og status right there zuckerberg better pay up,n,,,,
4.01573273538e+17,thanks girl! <heart>,y,,,,y
3.51563830293e+17,when ever i get on twitter i'm surrounded by drag queens &lt<number> <hashtag> fuckyes,n,,,,
3.51564256086e+17,ya ! <repeat>,n,,,,
3.51553806637e+17,lemme get dat dark visor lol,n,,,,
4.24762970808e+17,thanks for the stars man:),y,y,y,y,y
3.51559224176e+17,more questions? have you ever killed a man last night heartbreaking hoes!,n,,,,
3.79953654222e+17,blessed and highly favored 👑,y,,,,
3.61831464771e+17,i'm at w/ http<neutralface>/t.co/zlxu<number>bfz<number>a,n,,,,
3.51563575791e+17,wish i could stay up all night <neutralface>,n,,,,
3.51559465713e+17,<number>,n,,,,
4.75345515237e+17,always keep it real with me and imma keep it real with you 🎶,n,,,,
3.64756501338e+17,ditto! lifted up to hear how god showed up last night around the campfire! be blessed today,y,,,,
3.76097958854e+17,it's tmrw but thank you! <repeat>,m,,,,
4.35825155416e+17,"s/o to for having the best ""almost perfect"" a<number> story in the paper http<neutralface>/t.co/ojisicx<number>s",y,,,,
4.24352684318e+17,give some respect! he will probably be fking your mother later <hashtag> buffalo <hashtag> lux <hashtag> thefamily,y,,,,y
4.73701243782e+17,tyrone the real mvp,y,,,,
4.76074923439e+17,shoutout to for getting me sick 😷 👎,m,,,,
4.28036096946e+17,"only time people notice &amp respect you is when your dead , otherwise were all nobodies",n,,,,n
3.77831020748e+17,i'm off today. <repeat> thank lord,y,,,,n
3.51550901469e+17,when there's <number> misquitos in the bathroom while your trying to take a shower starring you down <neutralface>,n,,,,
3.51560015096e+17,so many things to say.,n,,,,
4.28914710449e+17,thanks i thought that joint was hot too. make sure you follow them for more new joints !,y,,,,
3.5179601724e+17,fuck i wanna do something but this rain is really not allowing me to,n,,,,
3.91277148529e+17,s/o smackmane http<neutralface>/t.co/yvdnmygmcb dam bae u stack up right get at me pronto,n,,,,m
3.51933954548e+17,when i hungry all i think about is food,n,,,,
4.33793751988e+17,i don't understand why females can't just sit down and talk if they have a problem with one another instead of causing drama. s/o to men. 👌,n,,,,n
3.51557037417e+17,"yup, sometimes you have to change perspectives. the music gives you new views.",m,,,,
4.74331613653e+17,thank you so much love 💜,y,,,,
3.51551299445e+17,<number> days 👍✈,y,,,,
3.51553288648e+17,yea that was just sus.,y,,,,
3.58630135551e+17,gave me a tattoo appointment for my birthday. <repeat> taking the plunge <neutralface><number>! 🍀&amp <hashtag> blessed,y,,,,y
3.85193002606e+17,i just made an exit saying bye to my family by falling down the stairs <lolface> <lolface> <lolface> <lolface> <lolface> <lolface> <lolface> <lolface> thank god got to see it <lolface> <lolface> <lolface> <lolface> <lolface>,m,,,,y
3.88275814741e+17,.<user> can you point me in the direct of any lit/refs for ultrasound guided device access?,n,,,,n
4.5482728559e+17,shoutout to my perfect child in her amazing performance of rent tonight <hashtag> proudmama,y,,,,y
3.63340309688e+17,thank you! <repeat> haha i know he is <heart>❤,y,Y,y,y,y
3.72110660522e+17,chipped my front tooth. <repeat>awesome! thank god m getting it fixed in the morning!,y,Y,m,m,y
4.76477057749e+17,shoutout to for having me <hashtag> wherearetheynow http<neutralface>/t.co/mpselr<number>at she looks like you with a wig,y,y,y,y,y
4.55500378542e+17,wishing you a blessed palm sunday from hirshson <number> (or me at least 😉)! sofiacatania <hashtag> palmsunday <smile> http<neutralface>/t.co/llenrjqdcx,y,Y,y,y,y
3.51561538521e+17,either my life is going to get a little better tonight or it's going to crash to pieces and i will lose it. <hashtag> prayingthatitgoesgood,y,,,,
4.08151695068e+17,have some respect for your elders michael,n,,,,n
3.66086765457e+17,💙 💙 💙 💙,y,,,,
3.5156210635e+17,i was so pissed,n,,,,
4.1598565722e+17,blessed by christmas message on http<neutralface>/t.co/prk<number>rmvu<number> http<neutralface>/t.co/n<number>zirxnrdi,y,,,,
3.77470934288e+17,"liverpool, otisco lake thanks sos <smile>",y,,,,
3.51562339285e+17,hair starting to grow back in &gt&gt&gt&gt 👌,y,,,,
4.24556483134e+17,so much hate but so much love.,y,,,,m
3.51560343535e+17,"bowman, why would i want to come towards you? (sorry if that sounds jerky, wasn't suppose to.)",n,,,,
3.51555034184e+17,amen,y,,,,
4.44445245616e+17,thanks!,y,,,,
4.0846101483e+17,somo is the shit yes <elong> <heart>,m,,,,
3.97141575178e+17,"this laptop is going out the window, lit on fire, placed under my car tires, snapped in half, and then shipped back to hp. <hashtag> shouldagotamac",n,,,,
4.33730981934e+17,<smile> <smile> <smile> <smile> <smile> preach,y,y,y,y,m
4.34461960525e+17,blessed to have parents like mine! love you mami &amp papi <heart> <heart> <heart> http<neutralface>/t.co/<number>cu<number>wqjuxa,y,,,,
3.90502961556e+17,i already want to take a nap tomorrow. <repeat> preach,n,y,n,n,n
3.51560933434e+17,i spelled it wrong on accident. <repeat>,n,,,,
4.52232658597e+17,<hashtag> shoutout to my new follower <heart> <heart> <heart> <heart>,y,,,,
3.52311442466e+17,i love knowing hoes they hip me to alot of shit! <repeat> s/o to y'all lol,n,Y,n,n,n
4.40550384919e+17,s/o to for this beautiful self portrait he drew last night at work http<neutralface>/t.co/ckbjeovuqs,y,,,,
3.71345320997e+17,shoutout to the most sweaty italiano on the planet next time well have to being you a change of clothes.,y,,,,
4.04687630841e+17,<hashtag> blessed,y,,,,
4.78603192105e+17,is the man. stud! <repeat>,y,,,,m
4.15352608569e+17,"idk who you are, but you following me just made my life complete. thank you for being so perfect <heart> http<neutralface>/t.co/qrwwed<number>sdm",y,,,,
3.86204627685e+17,thank you.,y,,,y,y
3.60456232177e+17,"my ""curly"" is completely different from a white girls ""curly"" <hashtag> mixedgirlprobs thank you.",n,,,,y
3.51563188951e+17,bronies are weirder :p,n,,,,
4.34576993897e+17,i love how gives no fucks about anyone ever <hashtag> respect,y,,,,
4.06086922399e+17,you were the one who hit me first <lolface> you 've been there for me since day <number>(literally) and i am so blessed love you sister 💙<smile>️,y,,,,y
3.51553010814e+17,<neutralface> <neutralface> 😒 😡 is how i feel too.,n,,,,
3.51552307353e+17,omg i 've been playin that for the last hour,y,,,,
3.51553429829e+17,you can't make spots in your life that people dont wanna fill it just doesn't work that way,n,,,,
4.12983737631e+17,zach didn't have me come into work so that i wouldn't have to shovel all day. he is the man.,y,,,,
3.75437893227e+17,mad respect,m,,,,
3.75383181388e+17,no prob <smile> and i love seeing other directioners/members of the <number>sos family that don't hate acacia,m,Y,m,y,y
4.43162027088e+17,my travel agent is a great resource for mexico - - and i am sure she would love to help you out.,y,,,,
3.51551808705e+17,"time for bed. good night, everyone. may all be well.",m,,,,
4.8324268568e+17,thanks to gary fir leaving your beer in my fridge - drinking an ipa by eye hub — http<neutralface>/t.co/urubn<number>ti <hashtag> photo,y,,,,
3.52267965561e+17,dude. <repeat>if this works out. <repeat>,n,,,,
4.23868625666e+17,"attention public! <repeat> if you don't think animals have emotions, please leave planet earth now thanks preach <smile>",n,y,n,n,m
3.51551384904e+17,i forgot what it was like to give a fuxk.,n,,,,
4.79713176688e+17,okay gal,n,Y,n,n,n
3.5226465654e+17,"guys, i got some really rad hipster shorts for the tay swift concert saturday. <heart>",n,,,,
3.51556884132e+17,i guess i'll figure it out when it happens :\,n,,,,
3.51624258487e+17,but seriously goodnight text me tm,n,,,,y
3.53014969312e+17,preach it <smile>,y,,,,
4.64086226132e+17,"preach, jerami. rt i'm really going to miss syracuse",y,,,,y
3.51558678904e+17,rest in peace you guys gave it all. <hashtag> resteasy <hashtag> lastalarm <hashtag> sadtweet,y,,,,
3.88029810994e+17,thank god,y,,,,
3.51556203593e+17,awks moment when you forget to tag people in a tweet.,n,,,,
3.51562538863e+17,feeling super self conscious right now,n,,,,
4.45414386338e+17,ive never been in drama before. <repeat> <hashtag> blessed <hashtag> thankyoubasedgod,y,y,y,y,y
3.51563153039e+17,"it's july, which means we have officially entered the month of grassroots i-town",n,,,,
4.64225980019e+17,as far as being a all around player he is up there with lebron. my son said his mom was the real mvp nan lol and kd had nothing,y,,,,y
4.26502467216e+17,are me and really about to play candle lit beer pong! <repeat>when your dam friends get here,n,M,n,n,m
3.51558983872e+17,that's how i roll,n,,,,
3.51558402155e+17,the doctor was right. no one will ever forget. <hashtag> donnanoble http<neutralface>/t.co/qhbyibhxmo best companion ever! <hashtag> doctorwho,y,,,,
4.25862109214e+17,when you have a family member leave for afghan to fight for us. maybe you'll respect them,y,,,,n
4.00260801091e+17,miss francis is the bomb. you wouldn't know though,y,,,,
3.51554307881e+17,i need to start high fiving people in the face. with chairs. <hashtag> reallife,n,,,,
3.52186434553e+17,<number> flood advisory issued july <number> at <number>pm edt until july <number> at <number>pm edt by nws binghamton http<neutralface>/t.co/naanzitj<number>z,n,,,,
3.51559027748e+17,i'm white as fuck and i got da booty,n,,,,
4.76164403709e+17,the ppl who say they respect my morals and values be the first to try and change me. <number> not gunna happen <number> i change for me only ☝️,n,N,n,n,n
4.38720144895e+17,thanks ri. love and miss you 💖,y,,,,y
3.96651975762e+17,also want to go back to college? mfa in writing? phd in lit studies? try for <hashtag> columbia? <repeat> research the classics. read. write. get published.,n,,,,
4.29479129218e+17,goodnight. shoutout to for being the kid. <lolface> 😴,y,,,,m
4.5186981255e+17,👌,y,,,,
3.51556796408e+17,let it out,n,,,,
3.5155121027e+17,gotcha!,n,,,,
3.90652237376e+17,you bitches get no respect!,n,,,,n
3.82198978391e+17,shoutout to the big diesel for taking part ownership of the kings! let's see you turn them around. how bout a retweet tho! <hashtag> shaq,y,Y,y,y,n
4.51148362688e+17,i just lost a little respect for that,n,N,n,n,n
4.55551300009e+17,shoutout to my main bitches and my side bitches,y,m,y,y,y
3.52253856946e+17,okay somebody text me for real,n,N,n,n,m
4.04293580795e+17,"my aunt is the bomb dot com. <repeat> <heart> 💀✌️ ""sweatin like a <number>bit ho!"" <lolface> <lolface> http<neutralface>/t.co/won<number>v<number>dcwl",n,,,,
3.51564468062e+17,love getting into a nice made bed <smile>,y,,,,
3.70691430178e+17,coming home to my perfect new house and perfect friends and family so <elong> blessed <smile>,y,,,,y
4.6206208109e+17,m <elong> ice cream cake thanks to http<neutralface>/t.co/y<number>obfrryxy,y,,,,y
3.51855196668e+17,just trying to be focused.,n,,,,
3.51883764509e+17,,n,,,,
4.61711377997e+17,that nigga is ugly asf lmao but he still gets bitches <hashtag> respect,m,,,,
3.51872667706e+17,they don't no they have no idea but that's my fault so ill show em no matter what it take people are gonna no my name,n,,,,
4.25404000856e+17,thank you! 💙,y,Y,y,y,y
3.5155302119e+17,i have my backpack all packed with first day of school supplies. im ready,m,,,,
3.98905005266e+17,<hashtag> currently http<neutralface>/t.co/<number>pmanugfq outside smoking bogeys?,n,,,,
3.63924530559e+17,hahaha well that's good at least! :),n,,,,y
3.94980441382e+17,"nothin wrong w the pic sister, i ain't an angel so i don't preach to be 💥 💥 💥 💥 boom",n,N,n,n,n
4.74059578075e+17,who does this <lolface> https<neutralface>/t.co/ojt<number>ip<number>trq they don't respect your man,n,,,,
3.67467837705e+17,"she's her daddy's girl, and her mama's world, she deserves respect, and that’s what she'll get. <hashtag> rodneyatkins ❤",y,M,y,y,y
4.29446782512e+17,nah that's the ass,n,,,,n
4.65655438513e+17,but seriously my mom is the shit,n,,,,
4.54234001344e+17,yup this <number>oz gatorade is the shit right now,m,,,,
3.67450620661e+17,u not popping cuz u follow less people than people that follow you stop being gassed preach,n,,,,
4.04011758207e+17,thanks for the follow. interested to know more about your company.,y,,,,y
3.51552443609e+17,somebody text me <smile>,n,,,,
4.62979055106e+17,bring me some,n,,,,
4.53549193287e+17,keep it real~ http<neutralface>/t.co/uixtqnumuf,m,,,,
4.77715013311e+17,i could go for a german right about now,n,,,,n
4.11895466931e+17,thanks girl! <repeat>,y,,,,
4.49940147238e+17,s/o to my chapter. always a good time when we road trip,y,Y,y,y,n
3.51556875525e+17,. <repeat> my butt looks the same <neutralface> small booty probz. <repeat>,n,,,,
3.51554922099e+17,i.am.done. http<neutralface>/t.co/mtwcuhfrw<number>,n,,,,
3.76428770452e+17,preach.,m,Y,m,m,m
4.08092995264e+17,lmao preach,y,,,,
3.68225992076e+17,preach it sister 🙏,y,,,,m
3.51559759981e+17,"haha i don't care if you think i did, you can think what you want im thinking your guilty trial!",n,,,,
3.82692802922e+17,i hate when people can't keep it real with you. shit is so annoying.,n,,,,
4.52296542238e+17,https<neutralface>/t.co/katwt<number>phm checkout my remix to all that matters by <hashtag> loyalgang shoutout to dem <hashtag> beliebers,y,,,,y
3.51892272818e+17,lmaoo <sadface> <lolface> http<neutralface>/t.co/zzds<number>ym<number>p<number>,n,,,,
3.51563701209e+17,everything i hate,n,,,,
3.656533277e+17,so grateful my family got to visit and i in rochester! we will miss them so bad! toasty… http<neutralface>/t.co/cgvgdwsxdk,y,y,y,y,y
4.57997262485e+17,a big happy birthday shoutout to one of my best friends and cousins! happy birthday aye thanks ben <smile>,y,,,,y
4.08758443047e+17,"can't really complain, that was a pretty goal <hashtag> respect",y,Y,y,y,y
3.84527146494e+17,"the guy is just a cannon, plain and simple lol u gotta respect brady",y,n,y,y,y
3.61558318131e+17,"this summer has been interesting, gained respect for alot of people but lost respect for some",n,,,,n
3.7329103409e+17,much love and prayers for a speedy recovery. <hashtag> gmen,y,,,,y
3.51562521834e+17,what. <repeat>,n,,,,
3.66765923845e+17,yaizzo gettin lit up damn!,y,,,,
4.81e+17,denice is the bomb and taking us to the outlets before my next game,y,Y,y,y,y
3.59844017859e+17,thanks pretty <smile>,y,y,y,y,y
3.76797607899e+17,thank god for and my little 💜 💜 💜,y,,,,
4.23686704886e+17,happy birthday love you!,y,Y,y,y,y
3.51551866691e+17,🍁 happy canada day 🍁,y,,,,
4.61527000348e+17,yep!,n,,,,
3.51783258277e+17,send me it! <repeat>,n,,,,
3.62257540161e+17,"i go to mcquaid didn't you know. <repeat> that boy bryan in the grade below ya, is me.",n,,,,
3.51554304777e+17,i thought tim hortons were only in canada. <repeat>,n,,,,
3.5167949633e+17,me too! there's a bikini i want off of there i said i won't buy until i reach my fitness goals. <repeat> then i'm going on a spree,n,N,n,n,n
3.76368511461e+17,i respect people who join the military more than anything in the world. id legit kil <elong> before i willingly let the government run my life.,y,,,,
3.69319579723e+17,thank you hun you too,y,,,,
3.51552205528e+17,ohh i wanna see it! aha no problem:),n,,,,
4.5800946497e+17,shoutout to for being the fucking man this weekend! 🍻,y,,,,
3.51558222949e+17,it's already july <elong> 🎊 🎈 🇺 🇸,y,,,,
3.5155552498e+17,oj oj oj oj. <repeat>its a way of life. <repeat><hashtag> health <hashtag> immuneonswole,y,,,,
4.45383389677e+17,shut up,n,N,n,n,n
3.51562717905e+17,megan will have one drink and be tweyinh likw thid,m,,,,
3.51553505045e+17,"lmao word thoo , tht mohawk gone look nice on u tho bra",n,,,,
3.51559935823e+17,"bonfire, pool, hot tub, drinks. <repeat> 👌 <lolface> <hashtag> suchagoodnight <hashtag> comethrew",y,,,,
3.58980929819e+17,"watching apocalypse earth, and it kicks ass!",n,Y,y,y,y
3.85940752989e+17,just ask alyssa bro,n,,,,n
3.51561491684e+17,i 've used facetime like once,n,,,,
3.51559151035e+17,"never regret anything that has happened in your life, it can't be changed, undone or forgotten so take it as a lesson learned and move on.",y,,,,
4.63395711477e+17,i could not have done this without the support of my family and friends! <repeat> all the hard work has finally paid off! i am so blessed† 🏩,y,,,,
3.51559258124e+17,- where my mom she can get me &amp&amp'd ii can make aa call .,n,,,,
3.96833453205e+17,is one bad bitch <hashtag> respect,n,,,,m
3.51554585074e+17,i hate cold fries. that's the fcking worse,n,,,,
3.51554066969e+17,i'm off of molly lol its a song,n,,,,
4.36535957182e+17,niggaz used to b lit though <lolface> <sadface>. <repeat>even before practice straight chewing niggaz . <repeat>i miss them days mane,y,,,,
4.00472625409e+17,rt amen ! <repeat><user>: keep it real from the jump so nobody can point the finger my way at the end of it all,n,,,,
4.32297097887e+17,thanks to you my twin for getting me through work today and having my back always! you complete me 👯 👭 💓 <heart> http<neutralface>/t.co/twfmswv<number>h<number>,y,,,,
3.51560790866e+17,probably by accident.,n,,,,
3.51556214553e+17,lifeguard status 💋 💪⚓ http<neutralface>/t.co/dnds<number>m<number>e<number>d,y,,,,
3.51550733504e+17,sweet invite,y,,,,
